DeltaTime,Light,RaiseTemp,LowerTemp,LowerHumid,RaiseSMoist,LowerSMoist,Fan,LED,Wpump,PrevLight,PrevTemp,PrevHumid,PrevSMoist,CurLight,CurTemp,CurHumid,CurSMoist,CurUnixTime,
890.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750543.75,
900.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750553.75,
910.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750563.75,
920.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750573.75,
930.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750583.75,
940.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750593.75,
950.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750603.75,
960.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750613.75,
970.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750623.75,
980.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750633.75,
990.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750643.75,
1000.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750653.75,
1010.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750663.75,
1020.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,79.0,549.0,946750673.75,
1030.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750683.75,
1040.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750693.75,
1050.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750703.75,
1060.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750713.75,
1070.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750723.75,
1080.0,1,0,0,1,0,0,255,1,0,499.0,24.0,98.0,549.0,1000.0,23.0,78.0,549.0,946750733.75,
